Company Name,Tier,Sub-Industry,Employees,Revenue,Locations,HQ,L&D Team Size,Key Signal,Qualification Summary,Relevant Tech Stack Detected,Competitor Platform,Why Now,News / Press Reference,Website Evidence,Website,Talking Points,Composite Score,FIT,SIGNALS,TIMING,Override,Year Founded,Ownership Type,Last Updated,Data Source Category,ZI_Company_ID,Exclusion Status
Motus Integrated Technologies,,Automotive Parts,12000,$739M,,"Holland, MI",,,,,,,,,motusintegratedtechnologies.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,359431247,Clean
Mount Franklin Foods,,Food & Beverage,2554,$908M,,,,,,,,,,,mountfranklinfoods.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,348616210,Clean
Mount Vernon Mills,,Textiles & Apparel,3200,$971M,,,,,,,,,,,mountvernonmills.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,68682436,Clean
Movado,,Watches & Jewelry,2750,$339M,,"Paramus, NJ",,,,,,,,,movado.com,,,,,,,1881,Public,2026-03-03,Multi-Source Enrichment + Estimated,153191038,Clean
MovinCool,,Appliances,2623,$796M,,,,,,,,,,,movincool.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,191300361,Clean
Mozarc Medical Holding,,Medical Devices & Equipment,2495,$600M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,1327435813,Clean
MPG,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,57640753,Clean
MPI Groups,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,465703768,Clean
MRV Communications,,Electronics,2661,$636M,,Los Angeles,,,,,,,,,,,,,,,,1988,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,68535983,Clean
Murakami Manufacturing USA,,Automotive Parts,3200,$739M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,1245047736,Clean
Murphy Wall Products,,Building Materials,2400,$706M,,,,,,,,,,,murphywallproducts.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,1110081171,Clean
Musashi Americas,,Automotive Parts,938,$739M,,Tokyo,,,,,,,,,musashiamericas.com,,,,,,,1946,,2026-03-03,Multi-Source Enrichment + Estimated,546774081,Clean
Muzik,,Electronics,2661,$636M,,,,,,,,,,,muzik.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,460951778,Clean
MW Components,,Industrial Machinery & Equipment,2100,$629M,,Charlotte,,,,,,,,,mwcomponents.com,,,,,,,2016,,2026-03-03,Multi-Source Enrichment + Estimated,105317444,Clean
MW Industries,,Industrial Machinery & Equipment,2100,$629M,,Prague,,,,,,,,,,,,,,,,2011,,2026-03-03,Multi-Source Enrichment + Estimated,81495810,Clean
MyPillow,,Furniture,3050,$747M,,,,,,,,,,,mypillow.com,,,,,,,,PRIVATE,2026-03-03,Multi-Source Enrichment + Estimated,347407661,Clean
MyRainReport.com,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,355625617,Clean
Nabisco Alumni Network,,Food & Beverage,2554,$908M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,556204448,Clean
Nalco Champion,,Chemicals & Related Products,2997,$1.8B,,,,,,,,,,,nalcochampion.com,,,,,,,,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,20501487,Clean
Napoleon's Bakery,,Food & Beverage,2554,$908M,,,,,,,,,,,napoleonsbakery.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,350663525,Clean
Nashville Wire,,Wire & Cable,317,$813M,,,,,,,,,,,,,,,,,,1934,,2026-03-03,Multi-Source Enrichment + Estimated,77595438,Clean
NASSCO Mayport,,Boats & Submarines,2626,$718M,,,,,,,,,,,nasscomayport.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,565805221,Clean
NASSCO-Norfolk,,Boats & Submarines,2626,$718M,,,,,,,,,,,nassconorfolk.com,,,,,,,1984,,2026-03-03,Multi-Source Enrichment + Estimated,355007304,Clean
National Beef,,Food & Beverage,2554,$908M,,,,,,,,,,,nationalbeef.com,,,,,,,,PRIVATE,2026-03-03,Multi-Source Enrichment + Estimated,66274198,Clean
National Office Furniture,,Furniture,3050,$747M,,,,,,,,,,,nationalofficefurniture.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,190350018,Clean
National Seating & Mobility,,Furniture,3050,$747M,,Franklin,,,,,,,,,nsm-seating.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,81740793,Clean
Nature’s Bounty,,Health & Nutrition Products,1707,$607M,,,,,,,,,,,naturesbounty.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,566162976,Clean
NBTY,,Health & Nutrition Products,1707,$607M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,26984479,Clean
ND Paper,,Pulp & Paper,3124,$400.0M,,,,,,,,,,,ndpaper.com,,,,,,,,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,1310301052,Clean
Neapco,,Automotive Parts,3200,$500M,,"Farmington, Michigan",,,,,,,,,www.neapco.com,,,,,,,,,2026-02-25,ZoomInfo,1108168207,Clean
"NEBCO, Inc.",,Building Materials,2400,$706M,,,,,,,,,,,nebco.com,,,,,,,1908,,2026-03-03,Multi-Source Enrichment + Estimated,27034500,Clean
Neiman Marcus Group,,Textiles & Apparel,3200,$971M,,Dallas,,,,,,,,,neimanmarcusgroup.com,,,,,,,1972,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,564696915,Clean
Nelumbo,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,413784880,Clean
NeoPhotonics,,Electronics,2661,$636M,,,,,,,,,,,neophotonics.com,,,,,,,,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,27115788,Clean
Nestlé Waters,,Food & Beverage,2554,$908M,,,,,,,,,,,nestle-waters.com,,,,,,,,Subsidiary,2026-03-03,Multi-Source Enrichment + Estimated,372522728,Clean
Netafim USA,,Agricultural,2141,$561M,,"Tonopah, Arizona",,,,,,,,,netafimusa.com,,,,,,,1965,,2026-03-03,Multi-Source Enrichment + Estimated,565807428,Clean
"Neusoft Medical Systems, USA",,Medical Devices & Equipment,2495,$600M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,1267845250,Clean
Nevro,,Medical Devices & Equipment,2495,$600M,,,,,,,,,,,nevro.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,353745120,Clean
New Bright Industrial,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,1955,PRIVATE,2026-03-03,Multi-Source Enrichment + Estimated,60359826,Clean
"New Hampshire Ball Bearings, Inc.",,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,76104983,Clean
New Millennium Building Systems,,Building Materials,2400,$706M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,27460119,Clean
New-Indy Containerboard,,"Plastic, Packaging & Containers",2000,$576M,,,,,,,,,,,newindycontainerboard.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,369796575,Clean
New-Watson Door's Industry,,Building Materials,2400,$706M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,472337176,Clean
Newly Weds® Foods,,Food & Beverage,2554,$908M,,,,,,,,,,,newlywedsfoods.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,64014630,Clean
Newman Technology,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,2005,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,354190863,Clean
Newmar,,Motor Vehicles,2704,$716M,,,,,,,,,,,newmar.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,1152529149,Clean
Newport,,Test & Measurement Equipment,2270,$700M,,,,,,,,,,,newport.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,36438515,Clean
Nexem,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,nexem.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,445516494,Clean
Nichiha,,Building Materials,800,$706M,,,,,,,,,,,nichiha.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,84345940,Clean
NICO,,"Medical Equipment, Supplies & Devices",1500,$1.0B,,"Indianapolis, Indiana",,,,,,,,,www.nicoroofing.com,,,,,,,,,2026-02-25,ZoomInfo,1160690271,Clean
Nien Made,,Building Materials,11300,$706M,,,,,,,,,,,nienmade.com,,,,,,,1974,,2026-03-03,Multi-Source Enrichment + Estimated,370670151,Clean
Nigerian Bottling,,Food & Beverage,2554,$908M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,1146759555,Clean
Nimra Textile Mills Pvt,,Textiles & Apparel,3200,$971M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,346707273,Clean
Nintendo of America,,Toys & Games,1855,$478M,,Redmond,,,,,,,,,nintendo.com,,,,,,,1985,Subsidiary,2026-03-03,Multi-Source Enrichment + Estimated,104464871,Clean
Nipro Medical,,Medical Devices & Equipment,2495,$600M,,,,,,,,,,,,,,,,,,2005,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,89719802,Clean
Nirani Sugar,,Food & Beverage,2554,$908M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,557145146,Clean
Nishat Chunian Group,,Textiles & Apparel,3200,$971M,,,,,,,,,,,nishatchunian.com,,,,,,,,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,348635670,Clean
Nissin Foods,,Food & Beverage,2554,$908M,,,,,,,,,,,,,,,,,,,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,1102256595,Clean
Niutang,,Food & Beverage,2554,$908M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,353808244,Clean
Nivea,,"Cosmetics, Beauty Supply & Personal Care Products",3000,$942M,,,,,,,,,,,nivea.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,353756459,Clean
Nokian Tyres,,Tires & Rubber,879,$1.7B,,Nokia,,,,,,,,,nokiantyres.com,,,,,,,1987,Private,2026-03-03,Multi-Source Enrichment,1181494433,Clean
nora systems,,Building Materials,2400,$706M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,343601715,Clean
Noranda Aluminum Holding,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,84886522,Clean
Norcraft Companies,,Furniture,3050,$747M,,,,,,,,,,,norcraft.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,27853670,Clean
Norcross Safety Products,,Textiles & Apparel,3200,$971M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,57608880,Clean
NordicTrack,,Sporting Goods,1543,$488M,,Logan,,,,,,,,,nordictrack.com,,,,,,,1975,Private,2026-03-03,Multi-Source Enrichment + Estimated,148423272,Clean
Nordson Medical,,Medical Devices & Equipment,2495,$600M,,,,,,,,,,,nordsonmedical.com,,,,,,,1954,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,458072805,Clean
Noritz,,Appliances,2623,$796M,,Chūō-ku,,,,,,,,,noritz.com,,,,,,,1951,,2026-03-03,Multi-Source Enrichment + Estimated,27869944,Clean
Nortek Global HVAC,,Appliances,2623,$796M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,27869560,Clean
North American Interconnect,,Telecommunication Equipment,2898,$712M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,81904560,Clean
North American Stainless,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,northamericanstainless.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,27918400,Clean
Northerner Scandinavia,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,350615741,Clean
Northwest Bama Builders,,Building Materials,2400,$706M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,9063981,Clean
Northwest Hardwoods,,Building Materials,2400,$706M,,,,,,,,,,,northwesthardwoods.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,77300732,Clean
Northwest Pipe Company,,Industrial Machinery & Equipment,1312,$453M,,"Vancouver, Washington",,,,,,,,,nwpipe.com,,,,,,,,,2026-02-25,ZoomInfo,82576747,Clean
Norwood Medical,,Medical Devices & Equipment,2495,$600M,,,,,,,,,,,norwoodmedical.com,,,,,,,1926,,2026-03-03,Multi-Source Enrichment + Estimated,352803513,Clean
Novellus Systems,,Electronics,2661,$636M,,San Jose,,,,,,,,,,,,,,,,1984,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,28164108,Clean
Novo Building Products,,Building Materials,2400,$706M,,,,,,,,,,,novobuildingproducts.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,407274230,Clean
Novo Nordisk US,,Pharmaceuticals,26,$309.1B,,Bagsværd,,,,,,,,,novonordiskus.com,,,,,,,1923,Private Equity,2026-03-03,Multi-Source Enrichment,1160879438,Clean
NOW Health Group,,Health & Nutrition Products,407,$607M,,,,,,,,,,,now-health.com,,,,,,,,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,77529612,Clean
NTN,,Automotive Parts,130,$739M,,,,,,,,,,,ntn.com,,,,,,,1984,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,74695722,Clean
Nucor Building Systems,,Building Materials,2400,$706M,,,,,,,,,,,nucorbuildingsystems.com,,,,,,,1987,,2026-03-03,Multi-Source Enrichment + Estimated,88015408,Clean
Nucor Tubular Products,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,562904425,Clean
NUMMI,,Motor Vehicles,2704,$716M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,507336137,Clean
Nupix,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,nupix.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,346071486,Clean
Nuplex Resins,,Chemicals & Related Products,2997,$1.8B,,,,,,,,,,,nuplex.com,,,,,,,,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,91424261,Clean
NuSil,,Chemicals & Related Products,2997,$1.8B,,,,,,,,,,,nusil.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,28295832,Clean
NuVasive,,Medical Devices & Equipment,2495,$600M,,San Diego,,,,,,,,,nuvasive.com,,,,,,,1997,,2026-03-03,Multi-Source Enrichment + Estimated,28311725,Clean
NXGN,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,1108324687,Clean
NYX,,"Cosmetics, Beauty Supply & Personal Care Products",3000,$942M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,75171612,Clean
Oakley,,Textiles & Apparel,3200,$971M,,,,,,,,,,,,,,,,,,1828,,2026-03-03,Multi-Source Enrichment + Estimated,51481161,Clean
Oatey,,Building Materials,2400,$706M,,,,,,,,,,,oatey.com,,,,,,,1923,,2026-03-03,Multi-Source Enrichment + Estimated,28509074,Clean
Objet Geometries,,Industrial Machinery & Equipment,2100,$629M,,Rehovot,,,,,,,,,,,,,,,,1998,Subsidiary,2026-03-03,Multi-Source Enrichment + Estimated,1124517831,Clean
Ocean Beauty Seafoods,,"Cosmetics, Beauty Supply & Personal Care Products",3000,$942M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,78464428,Clean
Oclaro,,Electronics,2782,$636M,,San Jose,,,,,,,,,,,,,,,,1988,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,351019009,Clean
Ocular Lcd,,Electronics,2661,$636M,,,,,,,,,,,ocularlcd.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,103580183,Clean
Oculus,,Electronics,1,$138K,,Ragaciems,,,,,,,,,oculus.com,,,,,,,2018,,2026-03-03,Multi-Source Enrichment,88884055,Clean
ODL,,Building Materials,2400,$706M,,,,,,,,,,,odl.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,1107700023,Clean
Odu-usa,,Electronics,2661,$636M,,,,,,,,,,,odu-usa.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,58935113,Clean
OFS,,Telecommunication Equipment,2898,$712M,,Norcross,,,,,,,,,ofsoptics.com,,,,,,,2001,Subsidiary,2026-03-03,Multi-Source Enrichment + Estimated,353788641,Clean
Oh Natural,,Health & Nutrition Products,1707,$607M,,,,,,,,,,,ohnatural.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,538271685,Clean
Oil States International,,Energy,2901,$1.1B,,"Houston, TX",,,,,,,,,oilstatesintl.com,,,,,,,,Public,2026-03-03,Multi-Source Enrichment + Estimated,107316306,Clean
OK Foods,,Food & Beverage,4000,$908M,,,,,,,,,,,okfoods.com,,,,,,,,Subsidiary,2026-03-03,Multi-Source Enrichment + Estimated,78938962,Clean
OK International,,Industrial Machinery & Equipment,2100,$629M,,Breda,,,,,,,,,ok.nl,,,,,,,,Subsidiary,2026-03-03,Multi-Source Enrichment + Estimated,71648780,Clean
OKIN Group,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,okin.com,,,,,,,1982,,2026-03-03,Multi-Source Enrichment + Estimated,405960241,Clean
Old Dutch Foods,,Food & Beverage,2554,$908M,,Roseville,,,,,,,,,olddutchfoods.com,,,,,,,1934,PRIVATE,2026-03-03,Multi-Source Enrichment + Estimated,50168858,Clean
Oldcastle BuildingEnvelope,,Building Materials,2400,$706M,,,,,,,,,,,,,,,,,,1990,,2026-03-03,Multi-Source Enrichment + Estimated,473769403,Clean
Olde Mill Winery & Vineyards,,Food & Beverage,2554,$908M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,348230598,Clean
Omark Industries,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,60032538,Clean
Omega Pharma Labs,,Pharmaceuticals,2288,$716M,,,,,,,,,,,omegapharmalabs.com,,,,,,,2016,,2026-03-03,Multi-Source Enrichment + Estimated,537724763,Clean
Omron Automation,,Industrial Machinery & Equipment,2100,$595.0B,,,,,,,,,,,,,,,,,,2005,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,566126173,Clean
Omron Scientific Technologies,,Research & Development,3400,$631M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,104022275,Clean
OneSubsea,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,onesubsea.com,,,,,,,2013,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,358903836,Clean
OPKO Health,,Health & Nutrition Products,1707,$607M,,"Miami, FL",,,,,,,,,,,,,,,,,Public,2026-03-03,Multi-Source Enrichment + Estimated,210240219,Clean
Oplink Communications,,Electronics,2661,$636M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,67306452,Clean
Optiemus Electronics,,Electronics,2661,$636M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,462881937,Clean
OptiMedica,,Medical Devices & Equipment,2495,$600M,,,,,,,,,,,optimedica.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,114246547,Clean
OPW Engineered Systems,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,1138753597,Clean
OPW Fuel Management Systems,,Energy,2901,$1.1B,,,,,,,,,,,opwfuelmanagementsystems.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,442527386,Clean
Orange Julius,,Food & Beverage,2554,$908M,,Edina,,,,,,,,,orangejulius.com,,,,,,,1926,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,90572093,Clean
Orbis,,"Plastic, Packaging & Containers",1329,$374M,,Shinagawa,,,,,,,,,orbis.co.jp,,,,,,,1984,,2026-03-03,Multi-Source Enrichment,56263377,Clean
Orbital ATK,,Aerospace & Defense,2692,$2.4B,,Dulles,,,,,,,,,,,,,,,,2015,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,63998211,Clean
Orbital Sciences Corporation is now Orbital ATK,,Aerospace & Defense,2692,$1.0B,,,,,,,,,,,,,,,,,,,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,1131877612,Clean
Orient Power,,Electronics,2661,$636M,,,,,,,,,,,orientpower.com,,,,,,,1950,,2026-03-03,Multi-Source Enrichment + Estimated,457017071,Clean
Orion Steel Companies,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,orionsteel.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,5000068060,Clean
Orora Packaging Solutions,,"Plastic, Packaging & Containers",2000,$576M,,,,,,,,,,,ororapackagingsolutions.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,358836461,Clean
Oshkosh AeroTech,,Aerospace & Defense,2692,$1.0B,,,,,,,,,,,oshkoshaerotech.com,,,,,,,,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,1326860712,Clean
OSI Group,,Food & Beverage,19500,$1.1B,,"Hawthorne, CA",,,,,,,,,osigroup.com,,,,,,,1909,Public,2026-03-03,Multi-Source Enrichment,73008813,Clean
OSRAM Americas,,Electronics,2661,$636M,,Nové Zámky,,,,,,,,,osram.com,,,,,,,,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,104596522,Clean
OSRAM SYLVANIA,,Electronics,2661,$636M,,,,,,,,,,,osramsylvania.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,1136695887,Clean
OTC Industrial Technologies,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,otcindustrialtechnologies.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,1264190792,Clean
Oticon Medical,,Medical Devices & Equipment,2495,$600M,,,,,,,,,,,oticonmedical.com,,,,,,,1904,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,1105037004,Clean
OTP Industrial Solutions,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,169509428,Clean
OTR Engineered Solutions,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,otrengineeredsolutions.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,91128897,Clean
Outwear (BD) Garments,,Textiles & Apparel,3200,$971M,,,,,,,,,,,,,,,,,,,,2026-02-25,ZoomInfo + Estimated,358486187,Clean
Oxo,,Household Goods,3469,$1.0B,,,,,,,,,,,oxo.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,91473006,Clean
Ozark Mountain Poultry,,Food & Beverage,700,$908M,,,,,,,,,,,ozarkmountainpoultry.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,95044910,Clean
P&H Mining Equipment,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,,,,,,,,1884,SUBSIDIARY,2026-03-03,Multi-Source Enrichment + Estimated,83297115,Clean
Pacific Ethanol,,Food & Beverage,2554,$908M,,,,,,,,,,,pacific.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,81020610,Clean
Pacific Southwest Container,,"Plastic, Packaging & Containers",1000,$576M,,,,,,,,,,,pacificsouthwestcontainer.com,,,,,,,1998,,2026-03-03,Multi-Source Enrichment + Estimated,29442829,Clean
PACT Pharma,,Pharmaceuticals,2288,$716M,,,,,,,,,,,,,,,,,,1983,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,409069997,Clean
Paladin,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,paladin.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,91932194,Clean
Palit Microsystems,,Electronics,2661,$636M,,Taipei,,,,,,,,,,,,,,,,1992,PRIVATE,2026-03-03,Multi-Source Enrichment + Estimated,348456374,Clean
Pallet Logistics,,Industrial Machinery & Equipment,2100,$629M,,,,,,,,,,,palletlogistics.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,353821732,Clean
Panasonic Corporation of North America,,Electronics,2661,$636M,,Newark,,,,,,,,,shop.panasonic.com,,,,,,,,Private Equity,2026-03-03,Multi-Source Enrichment + Estimated,1134003029,Clean
Par Pharmaceutical,,Pharmaceuticals,2288,$716M,,Woodcliff Lake,,,,,,,,,,,,,,,,1978,PUBLIC,2026-03-03,Multi-Source Enrichment + Estimated,92226201,Clean
Para Light,,Electronics,2661,$636M,,,,,,,,,,,paralight.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,1175337535,Clean
Paragon Medical,,Medical Devices & Equipment,2495,$600M,,,,,,,,,,,paragonmedical.com,,,,,,,,,2026-03-03,Multi-Source Enrichment + Estimated,92276027,Clean
ParkOhio,,Industrial Machinery & Equipment,2100,$1.7B,,"Cleveland, OH",,,,,,,,,parkohio.com,,,,,,,,Public,2026-03-03,Multi-Source Enrichment + Estimated,175604231,Clean
